date,oil_price_usd_bbl,gold_price_inr_10g,cpi_index,cpi_inflation_yoy_pct,house_price_index,oil_return_1m_pct,oil_return_12m_pct,gold_return_1m_pct,gold_return_12m_pct,inflation_change_1m,hpi_growth_12m_pct
2011-10-01,109.55999755859375,26956.59810744758,,,122.787799055711,6.617356248541562,31.76187077338204,5.900573653937591,39.08607219390561,,21.716810082971307
2011-11-01,110.81999969482422,29127.511007684607,,,122.787799055711,1.1500567399671757,28.980449320911063,8.05336375006922,42.822644043466255,,21.716810082971307
2011-12-01,107.37999725341797,26681.069489919733,,,122.787799055711,-3.104135039595124,13.329812404662755,-8.39907507757679,30.320453519761735,,21.716810082971307
2012-01-01,,,,,176.9,0.0,6.306301338947007,0.0,35.736226260867724,,62.62724782591318
2012-02-01,122.66000366210938,26974.918686479905,,,176.9,14.229844290860271,9.713774878274318,1.1013396470902048,31.5670180646779,,62.62724782591318
2012-03-01,122.87999725341797,27300.47045246468,,,176.9,0.17935234366583952,4.70347359778347,1.2068683867727303,32.28671128840508,,62.62724782591318
2012-04-01,,,,,188.6,0.0,-2.3909779576009482,0.0,23.187249237103778,,54.47380289648096
2012-05-01,101.87000274658203,28248.247934992338,,,188.6,-17.09797768265455,-19.080146762667706,3.4716525642952467,27.46388253412846,,54.47380289648096
2012-06-01,97.80000305175781,28613.86154023573,,,188.6,-3.9952877050067337,-13.051208985646657,1.2942877239140005,32.354486157035936,,54.47380289648096
2012-07-01,,,,,194.3,0.0,-16.224083569124147,0.0,24.193715866801103,,47.84913784135804
2012-08-01,114.56999969482422,30128.76189640617,,,194.3,17.147235296292763,-0.2437951963577656,5.2942884134678625,11.558914710802103,,47.84913784135804
2012-09-01,112.38999938964844,30092.806458559666,,,194.3,-1.9027671388518463,9.371347852495514,-0.11933924789253592,18.221351749051884,,47.84913784135804
2012-10-01,108.69999694824219,29795.01806514558,,,158.948005491001,-3.283212440115124,-0.7849585884589172,-0.9895667053326007,10.529592593190774,,29.44934815460245
2012-11-01,111.2300033569336,30164.582012108658,,,158.948005491001,2.327512860829306,0.369972625192605,1.2403548343385529,3.560451849629187,,29.44934815460245
2012-12-01,111.11000061035156,29482.338872643617,,,158.948005491001,-0.10788702954268592,3.473648214136893,-2.2617357641195768,10.499089565289799,,29.44934815460245
2013-01-01,115.55000305175781,28458.22137473125,104.6,,159.526678349764,3.9960421357360776,7.608498796157104,-3.4736643599963424,6.660722072939906,,-9.82098453942114
2013-02-01,111.37999725341797,27319.057355825702,105.3,,159.526678349764,-3.6088322701921416,-9.196156914982945,-4.002934701734517,1.2757727774663552,,-9.82098453942114
2013-03-01,110.0199966430664,27830.508277973357,105.5,,159.526678349764,-1.2210456490290733,-10.465495522294088,1.8721397136295836,1.9414970391501862,,-9.82098453942114
2013-04-01,102.37000274658203,25667.374875478858,106.1,,159.975322732381,-6.953275886112731,-16.691076631892944,-7.772525678974129,-5.981931995748402,,-15.17745348230064
2013-05-01,100.38999938964844,25242.19386581565,106.9,,159.975322732381,-1.9341636258769168,-1.4528352969768177,-1.6565036811357015,-10.641559349431217,,-15.17745348230064
2013-06-01,102.16000366210938,23421.151072622273,109.3,,159.975322732381,1.7631280836958085,4.4580781945826375,-7.214280988704125,-18.147534754481377,,-15.17745348230064
2013-07-01,107.69999694824219,25657.716478279504,111.0,,169.187185843718,5.422859326098051,10.122692829820345,9.549340246866112,-10.331164347738975,,-12.924762818467329
2013-08-01,114.01000213623047,29488.97773038902,112.4,,169.187185843718,5.858872206858745,-0.4887820198004711,14.932198878075775,-2.123499691812647,,-12.924762818467329
2013-09-01,,,113.7,,169.187185843718,0.0,1.4414118296820932,0.0,-2.006555051627268,,-12.924762818467329
2013-10-01,108.83999633789062,26094.558695444306,114.8,,166.5021282221,-4.534694940328309,0.12879429032099932,-11.51080605770437,-12.419725209128496,,4.7525747226357495
2013-11-01,109.69000244140625,25086.401768274987,116.3,,166.5021282221,0.780968515357916,-1.3845193464442573,-3.863475672977479,-16.83491003387745,,4.7525747226357495
2013-12-01,,,114.5,,166.5021282221,0.0,-1.2780111251417092,0.0,-14.910408307013856,,4.7525747226357495
2014-01-01,106.4000015258789,24843.084803232647,113.6,8.6,175.449163519172,-2.9993626057988165,-7.918651046491432,-0.9699157626903876,-12.703311721050037,,9.9810798633303
2014-02-01,109.06999969482422,26348.57532037997,113.6,7.88,175.449163519172,2.509396739337366,-2.07397882524446,6.059998301625669,-3.5523994214199384,-0.7199999999999998,9.9810798633303
2014-03-01,107.76000213623047,24691.341791335944,114.2,8.25,175.449163519172,-1.2010613021537497,-2.054167038532051,-6.289651371632965,-11.279587333738805,0.3700000000000001,9.9810798633303
2014-04-01,108.06999969482422,25166.819413585756,115.1,8.48,183.209679568574,0.2876740464442973,5.568034380493847,1.925685636155472,-1.9501622753455128,0.23000000000000043,14.523713057332731
2014-05-01,109.41000366210938,23587.66543508938,115.8,8.33,183.209679568574,1.2399407523541628,8.98496297171112,-6.274745936484538,-6.554614228547395,-0.15000000000000036,14.523713057332731
2014-06-01,,,116.7,6.77,183.209679568574,0.0,7.0967107871091395,0.0,0.7109572110729934,-1.5600000000000005,14.523713057332731
2014-07-01,106.0199966430664,24819.83877181683,119.2,7.39,185.925884859084,-3.0984433832141334,-1.5598889069450395,5.223803687220574,-3.265597338609527,0.6200000000000001,9.89359739739859
2014-08-01,103.19000244140625,25015.730390169236,120.3,7.03,185.925884859084,-2.669302293215303,-9.490395133836948,0.7892541936043607,-15.169218075708358,-0.35999999999999943,9.89359739739859
2014-09-01,94.66999816894531,23955.491753677616,120.1,5.63,185.925884859084,-8.256617958022439,-16.963427422951717,-4.238287749168723,-18.76459071352965,-1.4000000000000004,9.89359739739859
2014-10-01,85.86000061035156,23130.592020390777,120.1,4.62,188.019555011921,-9.306007952880368,-21.11355797568968,-3.4434681690898694,-11.358562180133713,-1.0099999999999998,12.92321426733869
2014-11-01,70.1500015258789,23370.26300962707,120.1,3.27,188.019555011921,-18.29722684928401,-36.04704169520705,1.036164526290606,-6.840912357619167,-1.35,12.92321426733869
2014-12-01,57.33000183105469,24123.73840994758,119.4,4.28,188.019555011921,-18.275123900168154,-47.73452406323084,3.2240775382379017,-3.8373911381137993,1.0100000000000002,12.92321426733869
2015-01-01,52.9900016784668,25490.27609809447,119.5,5.19,194.726890846209,-7.5702075945809355,-50.19736755776416,5.664701154209961,2.605116474012159,0.9100000000000001,10.987642768060525
2015-02-01,,,119.7,5.37,194.726890846209,0.0,-51.41651982512898,0.0,-3.257478675219405,0.17999999999999972,10.987642768060525
2015-03-01,,,120.2,5.25,194.726890846209,0.0,-50.825908845587534,0.0,3.2356860696767242,-0.1200000000000001,10.987642768060525
2015-04-01,66.77999877929688,24117.504425284154,120.7,4.87,203.450381584436,26.023771775862812,-38.20671882310076,-5.385471964004884,-4.169438223628497,-0.3799999999999999,11.047834406743817
2015-05-01,65.55999755859375,24406.743321270034,121.6,5.01,203.450381584436,-1.8268961410663476,-40.07860765541831,1.1992903199497196,3.4724839066191837,0.13999999999999968,11.047834406743817
2015-06-01,63.59000015258789,24001.389084565955,123.0,5.4,203.450381584436,-3.0048771802427043,-41.87917190006435,-1.6608288593374931,1.7539830324247108,0.39000000000000057,11.047834406743817
2015-07-01,52.209999084472656,22570.72290454758,123.6,3.69,205.904939194947,-17.89589721781454,-50.75457391283823,-5.960764083185344,-9.06176662929472,-1.7100000000000004,10.74570888878943
2015-08-01,54.150001525878906,24064.00259076103,124.8,3.74,205.904939194947,3.7157680050279973,-47.523984645095275,6.6160029190406755,-3.8045173359488205,0.050000000000000266,10.74570888878943
2015-09-01,48.369998931884766,23641.65216329079,125.4,4.41,205.904939194947,-10.674058044544676,-48.9067287763489,-1.7551129571121038,-1.3100945437225064,0.6699999999999999,10.74570888878943
2015-10-01,49.560001373291016,24017.998617661462,126.1,5.0,208.93171205291,2.46020770660349,-42.27812599466031,1.5918788237441417,3.8365062013475226,0.5899999999999999,11.122330887158572
2015-11-01,,,126.6,5.41,208.93171205291,0.0,-29.35138945790624,0.0,2.771623099695386,0.41000000000000014,11.122330887158572
2015-12-01,37.279998779296875,22654.13675114945,126.1,5.61,208.93171205291,-24.77805135940151,-34.972967750538366,-5.678499229778067,-6.091931664257011,0.20000000000000018,11.122330887158572
2016-01-01,34.7400016784668,24440.68550295749,126.3,5.69,207.993334173919,-6.813297167382537,-34.440459373331436,7.886192139797132,-4.117611716318137,0.08000000000000007,6.812846068696055
2016-02-01,35.970001220703125,27265.74696630023,126.0,5.26,207.993334173919,3.5405857305951915,-32.11926763285984,11.558847083077461,6.965286924995229,-0.4300000000000006,6.812846068696055
2016-03-01,39.599998474121094,26335.119451642982,126.0,4.83,207.993334173919,10.091735141028192,-25.268923910577858,-3.4131744705453326,3.314375059325747,-0.4299999999999997,6.812846068696055
2016-04-01,48.130001068115234,27529.42443164275,127.3,5.47,219.199329350438,21.5404114208958,-27.92752029364144,4.5350277685004325,14.147069059025984,0.6399999999999997,7.740928104116573
2016-05-01,,,128.6,5.76,219.199329350438,0.0,-26.586328766868228,0.0,12.79433748808001,0.29000000000000004,7.740928104116573
2016-06-01,49.68000030517578,28575.987533557967,130.1,5.77,219.199329350438,3.2204429724963735,-21.874508278085013,3.8016163560335103,19.05972372213114,0.009999999999999787,7.740928104116573
2016-07-01,42.459999084472656,28906.14323234318,131.1,6.07,226.546023394785,-14.53301363999977,-18.67458374060701,1.1553605921667431,28.06919545549482,0.3000000000000007,10.024569726467526
2016-08-01,47.040000915527344,28205.129150877685,131.1,5.05,226.546023394785,10.786627248726344,-13.130194662974503,-2.42513875279331,17.20880200414612,-1.0200000000000005,10.024569726467526
2016-09-01,49.060001373291016,28212.23166763977,130.9,4.39,226.546023394785,4.294218576634612,1.4265091102811933,0.02518164949394386,19.332741522379205,-0.6600000000000001,10.024569726467526
2016-10-01,48.29999923706055,27300.019845531526,131.4,4.2,235.807644483898,-1.549127833176589,-2.542377121299899,-3.2333912214203786,13.664840606063876,-0.1899999999999995,12.86350079023999
2016-11-01,50.470001220703125,25825.4896285032,131.2,3.63,235.807644483898,4.492757801075786,1.8361578333259132,-5.401205659818142,7.525568802025884,-0.5700000000000003,12.86350079023999
2016-12-01,56.130001068115234,25121.475014700405,130.4,3.41,235.807644483898,11.214582346969193,50.563312516218595,-2.7260455616910595,10.891336494760795,-0.21999999999999975,12.86350079023999
2017-01-01,,,130.3,3.17,243.882369283058,0.0,61.57167057049047,0.0,2.785476338871651,-0.2400000000000002,17.254896774302118
2017-02-01,55.59000015258789,26858.701415882126,130.6,3.65,243.882369283058,-0.9620539911838533,54.54544972490063,6.9153041378547275,-1.4928824466874269,0.48,17.254896774302118
2017-03-01,52.83000183105469,25981.844996026783,130.9,3.89,243.882369283058,-4.964918715519584,33.409100673525295,-3.264701469657949,-1.3414575782156213,0.2400000000000002,17.254896774302118
2017-04-01,51.72999954223633,26157.022114754214,131.1,2.99,246.009162780245,-2.0821545536493846,7.479739028108989,0.674228942379651,-4.9852197974436185,-0.8999999999999999,12.230800846541644
2017-05-01,50.310001373291016,26426.26043951495,131.4,2.18,246.009162780245,-2.7450187154668737,4.529400076452461,1.0293156597855457,-4.0072177857078835,-0.81,12.230800846541644
2017-06-01,47.91999816894531,25842.408053723222,132.0,1.46,246.009162780245,-4.750552850540224,-3.5426773861092498,-2.2093643825544795,-9.56600179302496,-0.7200000000000002,12.230800846541644
2017-07-01,52.650001525878906,26112.456902707294,134.2,2.36,254.694453932596,9.870625078610473,23.999064204249287,1.0449833019534172,-9.664680297128058,0.8999999999999999,12.425038460621662
2017-08-01,52.380001068115234,27072.68772368583,135.4,3.28,254.694453932596,-0.5128213674048254,11.352040919763716,3.6772902088695547,-4.015019470870296,0.9199999999999999,12.425038460621662
2017-09-01,57.540000915527344,26929.092628694656,135.2,3.28,254.694453932596,9.851087709414163,17.284955778360334,-0.5304057596968614,-4.548165682394112,0.0,12.425038460621662
2017-10-01,,,136.1,3.58,257.403380003306,0.0,19.13043855987673,0.0,-1.3587067662794494,0.30000000000000027,9.158199924635024
2017-11-01,63.56999969482422,26367.767176119145,137.6,4.88,257.403380003306,10.479664030852764,25.95600982222166,-2.084457357383751,2.099776443415191,1.2999999999999998,9.158199924635024
2017-12-01,66.5999984741211,26812.19283361601,137.2,5.21,257.403380003306,4.766397347558238,18.653121693869636,1.6854884015335747,6.730169378693884,0.33000000000000007,9.158199924635024
2018-01-01,69.05000305175781,27452.846624553225,136.9,5.07,257.275182455421,3.6786856362897913,23.017997038631478,2.3894121413821523,9.280393004346132,-0.13999999999999968,5.49150527433937
2018-02-01,65.77999877929688,27453.23629463343,136.4,4.44,257.275182455421,-4.735704747195801,18.330632485588527,0.0014194159371871962,2.2135652410944173,-0.6299999999999999,5.49150527433937
2018-03-01,70.2699966430664,27673.541749297183,136.5,4.28,257.275182455421,6.825779791869935,33.01153550549394,0.8024753522659189,6.51107245666771,-0.16000000000000014,5.49150527433937
2018-04-01,,,137.1,4.58,264.234457728825,0.0,35.83993285306837,0.0,5.797753382972282,0.2999999999999998,7.408380542663084
2018-05-01,77.58999633789062,28185.190457717188,137.8,4.87,264.234457728825,10.416963205514108,54.22380087447629,1.848873241651483,6.655992898534091,0.29000000000000004,7.408380542663084
2018-06-01,79.44000244140625,27677.07096767464,138.5,4.92,264.234457728825,2.384335856209052,65.77630525221423,-1.802788917835474,7.099427074045805,0.04999999999999982,7.408380542663084
2018-07-01,,,139.8,4.17,263.946194194131,0.0,50.88319114741018,0.0,5.991830147568877,-0.75,3.632485952750053
2018-08-01,77.41999816894531,27555.576526853823,140.4,3.69,263.946194194131,-2.542804897256723,47.80449902677155,-0.43897145388945846,1.7836751492741998,-0.48,3.632485952750053
2018-09-01,82.72000122070312,27776.852118769762,140.2,3.7,263.946194194131,6.845780388927669,43.760861843123266,0.8030156498460395,3.1481175461952393,0.010000000000000231,3.632485952750053
2018-10-01,75.47000122070312,28706.083573915595,140.7,3.38,266.041359709157,-8.764506640487657,31.160931560460426,3.3453447178700246,6.598777648109255,-0.3200000000000003,3.3558144052887373
2018-11-01,58.709999084472656,27429.852585381923,140.8,2.33,266.041359709157,-22.207502140112357,-7.645116617402248,-4.445855476061345,4.0279687019714405,-1.0499999999999998,3.3558144052887373
