isin,symbol,date,monthly_volume,oil_price_usd_bbl,oil_return_1m_pct,oil_return_12m_pct,gold_price_inr_10g,gold_return_1m_pct,gold_return_12m_pct,cpi_index,cpi_inflation_yoy_pct,stock_return_1m,momentum_3m,momentum_6m,momentum_12m,volatility_3m,volatility_6m,volume_change_1m,target_return_1m
INE062A01020,SBIN,2022-07-01,230548231.0,110.01000213623048,-4.180816587783287,44.12419690454292,45099.975455803135,-1.4499165905239697,4.225772825706997,173.4,6.71,-0.9935884394197347,-5.661091843334484,2.6723932085618753,13.542759329977002,2.7796596372745337,9.939619742886473,-10.80069803873972,14.17934192813528
INE062A01020,SBIN,2022-08-01,289740271.0,96.48999786376952,-12.28979548215854,24.6238279813676,43879.28804446554,-2.706625444915911,2.9855523518331983,174.3,7.0,14.17934192813528,8.182202448042277,-0.8863627436126471,24.28407779232314,10.118308477333647,8.734450931349194,25.67447155992275,-1.2853204706300358
INE062A01020,SBIN,2022-09-01,285685943.0,87.95999908447266,-8.840293261629084,12.022418294690327,43549.2629081471,-0.752120535738865,3.829557226961078,175.3,7.41,-1.2853204706300358,11.900433018085511,9.952594886137287,24.666382393573503,8.845513991326296,6.629162998074761,-1.3992973727839142,1.0244089202369633
INE062A01020,SBIN,2022-10-01,212788403.0,94.83000183105467,7.810371553078799,12.384457119917023,43254.04033797583,-0.6779048609707794,0.8785700109866568,176.7,6.77,1.0244089202369633,13.918430377742212,8.257338534407731,20.778510612056085,8.3420910189344,6.611004899945191,-25.516670240929564,9.239954938561112
INE062A01020,SBIN,2022-11-01,289212623.0,85.43000030517578,-9.912476372852508,21.057107375106643,45823.67045003929,5.940786321890479,7.06908213211408,176.5,5.88,9.239954938561112,8.979043388168044,17.161245836210327,16.640539129212524,5.531899442891245,7.294792412282345,35.91559451668049,5.465429224313922
INE062A01020,SBIN,2022-12-01,236062156.0,85.91000366210938,0.5618674414361591,10.452564940096789,48406.50729570105,5.636468707756137,10.68793626293103,175.7,5.72,5.465429224313922,15.729793083112003,27.630226101197522,30.76869948292049,4.112276378680906,6.2088947377465,-18.37764425655791,1.1680574000598964
INE062A01020,SBIN,2023-01-01,267234546.0,84.9000015258789,-1.1756513714082484,-6.918098478161205,48503.148892883306,0.1996458794101929,12.00241143811449,176.5,6.52,1.1680574000598964,15.873441562934936,29.791871940677147,32.464265149239004,4.038770003261522,5.872670650914547,13.205161948957201,-8.70802288478375
INE062A01020,SBIN,2023-02-01,364711473.0,83.88999938964844,-1.1896373593380916,-16.93236838878651,48599.79049006556,0.1992480888110659,6.016154183364852,176.8,6.44,-8.70802288478375,-2.0745362604099284,6.904507127758121,6.0181443841454545,7.2674056704972845,6.118787414070124,36.47616988860414,-6.795515275205055
INE062A01020,SBIN,2023-03-01,345056294.0,79.7699966430664,-4.911196538988671,-26.077292247302385,51973.57501392943,6.94197339092133,9.372137203310116,177.2,5.66,-6.795515275205055,-14.335480759928906,1.394312323183101,11.34690720932037,5.237892974972554,6.918758966847832,-5.389240661480366,0.2866698518872335
INE062A01020,SBIN,2023-04-01,389306777.0,79.54000091552734,-0.2883236018777713,-27.254432431361263,52303.32240531212,0.6344520100730389,11.24939292088747,178.1,4.7,0.2866698518872335,-15.21686830810157,0.656573254833372,8.913911789241084,4.738486554414921,6.908416083455638,12.82413442949688,10.528823249166264
INE062A01020,SBIN,2023-05-01,420940668.0,72.66000366210938,-8.649732429252332,-35.16840897558553,52207.318224627445,-0.183552738659154,12.542468015654483,179.1,4.31,10.528823249166264,4.019977825848446,1.9454415654385233,19.10668740164883,8.710068481311534,7.260185579566011,8.125697488179107,0.31034272292564946
INE062A01020,SBIN,2023-06-01,280559201.0,74.9000015258789,3.082848542351013,-34.761777616401936,50693.70619218212,-2.8992334483316062,10.773208257526612,181.0,4.87,0.31034272292564946,11.125835823979152,-3.2096449359497496,24.42058116524775,5.906488111720573,6.821886683706458,-33.34946648585638,-1.2547246383866284
INE062A01020,SBIN,2023-07-01,345743995.0,85.55999755859375,14.232304159608963,-22.22525597932373,52109.65430589614,2.793143804373055,15.542533625017851,186.3,7.44,-1.2547246383866284,9.58444133370529,-5.6324269743962745,24.159444966280855,6.3994632708384,6.7724480549821475,23.233882106757207,7.954745379813977
INE062A01020,SBIN,2023-08-01,462509507.0,86.86000061035156,1.5194051996875402,-9.980306214758317,51534.40395238352,-1.1039227973683283,17.445852585758903,186.2,6.83,7.954745379813977,7.010363464353001,11.030341290201452,17.934848417959554,4.927823485783291,6.352761219451627,33.77224584912892,-9.271202655314637
INE062A01020,SBIN,2023-09-01,307972147.0,95.30999755859376,9.72829482945592,8.356069293568913,49431.44579107273,-4.080687851272858,13.506963126636997,184.1,5.02,-9.271202655314637,-2.571181913887285,8.55465391009187,9.948966233274952,8.619856374682998,7.066046994183137,-33.4127964206366,6.0245179746741595
INE062A01020,SBIN,2023-10-01,258401852.0,89.06999969482422,-6.547054898341987,-6.074029341992682,52017.4104558692,5.231416203617267,20.2602347651657,185.3,4.87,6.0245179746741595,4.708060699173503,14.292502032878796,14.949075287712146,9.43767391129095,7.266482221407385,-16.09570718744251,-5.087156692577787
INE062A01020,SBIN,2023-11-01,266657085.0,82.83000183105469,-7.00572345924475,-3.0434255704475,54603.37512066567,4.971344482806117,19.15975866708175,186.3,5.55,-5.087156692577787,-8.333841373218261,-1.3234779088652537,0.6219636565732465,7.9050049980988755,6.523585931120516,3.1947267158131565,0.13245033112583293
INE062A01020,SBIN,2023-12-01,357231718.0,77.04000091552734,-6.990221885225834,-10.32476122509368,54572.56173715607,-0.056431280010627,12.738069292602372,185.7,5.69,0.13245033112583293,1.0698116132222086,-1.5013703006650703,-4.711015236614843,5.559227651825023,6.521094146241094,33.966707841271116,13.262788749035504
INE062A01020,SBIN,2024-01-01,361863713.0,81.70999908447266,6.061783636355167,-3.757364409980468,54734.04427894815,0.2959042724984151,12.846372922767246,185.5,5.1,13.262788749035504,8.308082387583553,13.016143086757062,7.383716112360765,9.454898044231866,8.474545389477033,1.296635983482286,0.08564119939498127
INE062A01020,SBIN,2024-02-01,536666538.0,83.62000274658203,2.337539693440438,-0.3218460424732394,54531.80613518747,-0.3694924181556702,12.205846126712183,185.8,5.09,0.08564119939498127,13.480880279556322,5.147038906338066,16.177380196539495,7.594353117159353,7.99550231952302,48.30625971054467,16.99727732399845
INE062A01020,SBIN,2024-03-01,359141280.0,87.4800033569336,4.616121123613981,9.665296525416544,59451.7539751686,9.022161906363957,14.38842519344674,185.8,4.85,16.99727732399845,30.34570727242894,31.415518885651153,39.970172795743,8.88432194817105,8.514913053796827,-33.079248551919214,0.9374983767245659
INE062A01020,SBIN,2024-04-01,311039754.0,87.86000061035156,0.4343818459488613,10.460145334496772,61478.60928103753,3.409243916866589,17.542455151555593,186.7,4.83,0.9374983767245659,18.020416900118,26.328499287701558,40.62100132058033,9.527552999037978,8.672488685106341,-13.393482921261512,8.938810053653533
INE062A01020,SBIN,2024-05-01,405202174.0,81.62000274658203,-7.102205577533704,12.33140466953362,62226.51944432342,1.2165372184445022,19.19118154391175,187.7,4.8,8.938810053653533,26.873585754376553,40.35446603393288,39.03098812506761,8.029906424671514,7.405420801503758,30.273435722946207,4.43221215344336
